rfp_id,item_id,item_name,item_category,voltage_rating,conductor_material,core_count,size_sqmm,insulation_type,sheath_type,temperature_rating,fire_resistance,armouring,standards_required,mandatory_specs,tolerance_allowed,spec_text_raw
RFP_2981,ITEM_2981,1.1kV XLPE Copper 10C 1.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,10.0,1.5,XLPE,PVC,90C,Non-FR,No,BS 5308,size_sqmm,False,1.1kV 10C 1.5 sqmm Cu XLPE armoured cable as per BS 5308
RFP_2982,ITEM_2982,FR 11kV EPR Copper 1C 185sqmm Armoured Power Cable,Power Cable,11kV,Copper,1.0,185.0,EPR,PVC,90C,FR,Yes,IEC 60502-1,armouring;core_count;fire_resistance,False,FR 11kV 1C 185 sqmm Cu EPR armoured cable as per IEC 60502-1
RFP_2983,ITEM_2983,FRLS 1.1kV PVC Copper 20C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,20.0,0.75,PVC,HDPE,70C,FRLS,Yes,BS 5308-1,conductor_material;sheath_type;standards_required,False,FRLS 1.1kV 20C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_2984,ITEM_2984,LSZH 500V XLPE Copper 12C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,12.0,1.0,XLPE,LSZH,90C,LSZH,Yes,BS 5308-1,core_count;sheath_type;size_sqmm,False,LSZH 500V 12C 1 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_2985,ITEM_2985,LSZH 3.3kV XLPE Copper 1C 150sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,1.0,150.0,XLPE,LSZH,90C,LSZH,No,IEC 60502-1,fire_resistance;insulation_type;sheath_type,True,LSZH 3.3kV 1C 150 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_2986,ITEM_2986,FRLS 300V PVC Copper 10C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,2.5,PVC,HDPE,70C,FRLS,Yes,BS 5308-1,fire_resistance;temperature_rating;voltage_rating,False,FRLS 300V 10C 2.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_2987,ITEM_2987,Fire Survival 1.1kV XLPE Copper 3C 4sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,3.0,4.0,XLPE,LSZH,90C,Fire Survival,Yes,BS 6387,voltage_rating,False,Fire Survival 1.1kV 3C 4 sqmm Cu XLPE armoured cable as per BS 6387
RFP_2988,ITEM_2988,500V PVC Copper 3.5C 1000sqmm Armoured Power Cable,Power Cable,500V,Copper,3.5,1000.0,PVC,LSZH,70C,Non-FR,Yes,IS 1554,armouring;conductor_material;core_count;voltage_rating,True,500V 3.5C 1000 sqmm Cu PVC armoured cable as per IS 1554
RFP_2989,ITEM_2989,3.3kV XLPE Copper 3C 70sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,3.0,70.0,XLPE,HDPE,90C,Non-FR,Yes,IEC 60502-1,fire_resistance;sheath_type;size_sqmm,False,3.3kV 3C 70 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_2990,ITEM_2990,LSZH 300V XLPE Copper 12C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,12.0,2.5,XLPE,PVC,90C,LSZH,No,IEC 60502-1,armouring;temperature_rating;voltage_rating,False,LSZH 300V 12C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_2991,ITEM_2991,Fire Survival 1.1kV XLPE Copper 4C 120sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,4.0,120.0,XLPE,HDPE,90C,Fire Survival,Yes,BS 6387,conductor_material;standards_required;temperature_rating,False,Fire Survival 1.1kV 4C 120 sqmm Cu XLPE armoured cable as per BS 6387
RFP_2992,ITEM_2992,FR 440V XLPE Copper 5C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,5.0,6.0,XLPE,LSZH,90C,FR,No,IS 1554,sheath_type;temperature_rating;voltage_rating,False,FR 440V 5C 6 sqmm Cu XLPE armoured cable as per IS 1554
RFP_2993,ITEM_2993,FR 500V PVC Copper 1C 1sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,1.0,1.0,PVC,PVC,70C,FR,No,IEC 60245,core_count;size_sqmm;temperature_rating,True,FR 500V 1C 1 sqmm Cu PVC armoured cable as per IEC 60245
RFP_2994,ITEM_2994,ZH 6.6kV XLPE Aluminium 3C 240sqmm Armoured Power Cable,Power Cable,6.6kV,Aluminium,3.0,240.0,XLPE,PVC,90C,ZH,Yes,IS 7098-1,size_sqmm,False,ZH 6.6kV 3C 240 sqmm Al XLPE armoured cable as per IS 7098-1
RFP_2995,ITEM_2995,LSZH 300V PVC Copper 12C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,12.0,2.5,PVC,HDPE,70C,LSZH,No,BS 5308-1,armouring;sheath_type;standards_required;temperature_rating,True,LSZH 300V 12C 2.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_2996,ITEM_2996,11kV XLPE Aluminium 3C 95sqmm Armoured Power Cable,Power Cable,11kV,Aluminium,3.0,95.0,XLPE,LSZH,90C,Non-FR,Yes,IS 7098-1,size_sqmm;temperature_rating,True,11kV 3C 95 sqmm Al XLPE armoured cable as per IS 7098-1
RFP_2997,ITEM_2997,FRLS 300V XLPE Copper 4C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,4.0,1.0,XLPE,PVC,90C,FRLS,No,BS 5308-1,fire_resistance;insulation_type,False,FRLS 300V 4C 1 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_2998,ITEM_2998,FRLS 440V PVC Copper 8C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,8.0,4.0,PVC,HDPE,70C,FRLS,Yes,IS 1554,standards_required,False,FRLS 440V 8C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_2999,ITEM_2999,ZH 440V XLPE Copper 1C 50sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,1.0,50.0,XLPE,LSZH,90C,ZH,No,IEC 60245,core_count;temperature_rating;voltage_rating,False,ZH 440V 1C 50 sqmm Cu XLPE armoured cable as per IEC 60245
RFP_3000,ITEM_3000,1.1kV XLPE Copper 6C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,6.0,1.5,XLPE,LSZH,90C,Non-FR,Yes,IEC 60502-1,fire_resistance;sheath_type,False,1.1kV 6C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3001,ITEM_3001,FRLS 440V XLPE Copper 12C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,12.0,6.0,XLPE,PVC,90C,FRLS,No,IS 1554,core_count;standards_required;voltage_rating,False,FRLS 440V 12C 6 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3002,ITEM_3002,LSZH 1.1kV XLPE Copper 4C 70sqmm Armoured Power Cable,Power Cable,1.1kV,Copper,4.0,70.0,XLPE,HDPE,90C,LSZH,Yes,IS 1554,armouring;core_count;sheath_type;size_sqmm,False,LSZH 1.1kV 4C 70 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3003,ITEM_3003,FR 6.6kV EPR Copper 1C 400sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,1.0,400.0,EPR,LSZH,90C,FR,Yes,IS 7098-1,temperature_rating,False,FR 6.6kV 1C 400 sqmm Cu EPR armoured cable as per IS 7098-1
RFP_3004,ITEM_3004,FR 300V PVC Copper 2C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,2.0,0.75,PVC,HDPE,70C,FR,Yes,BS 5308-1,conductor_material,True,FR 300V 2C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3005,ITEM_3005,FR 1.1kV XLPE Copper 24C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,24.0,1.5,XLPE,HDPE,90C,FR,Yes,IS 1554,armouring;conductor_material;standards_required;temperature_rating,False,FR 1.1kV 24C 1.5 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3006,ITEM_3006,FR 300V PVC Copper 20C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,20.0,0.75,PVC,PVC,70C,FR,Yes,BS 5308-1,armouring;insulation_type;sheath_type;size_sqmm,True,FR 300V 20C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3007,ITEM_3007,FR 110kV XLPE Copper 1C 500sqmm Armoured Power Cable,Power Cable,110kV,Copper,1.0,500.0,XLPE,LSZH,90C,FR,Yes,IEC 60840,core_count;sheath_type;standards_required,False,FR 110kV 1C 500 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_3008,ITEM_3008,300V XLPE Copper 10C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,1.0,XLPE,HDPE,90C,Non-FR,No,IEC 60502-1,conductor_material;fire_resistance;temperature_rating,False,300V 10C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3009,ITEM_3009,FRLS 1.1kV XLPE Copper 12C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,12.0,1.0,XLPE,LSZH,90C,FRLS,No,IEC 60502-1,size_sqmm,False,FRLS 1.1kV 12C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3010,ITEM_3010,500V PVC Copper 5C 4sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,4.0,PVC,PVC,70C,Non-FR,No,IS 694,armouring;core_count;size_sqmm,False,500V 5C 4 sqmm Cu PVC armoured cable as per IS 694
RFP_3011,ITEM_3011,LSZH 1.1kV PVC Copper 7C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,1.0,PVC,HDPE,70C,LSZH,Yes,BS 5308,fire_resistance;size_sqmm;standards_required;temperature_rating,False,LSZH 1.1kV 7C 1 sqmm Cu PVC armoured cable as per BS 5308
RFP_3012,ITEM_3012,FR 11kV XLPE Aluminium 3C 300sqmm Armoured Power Cable,Power Cable,11kV,Aluminium,3.0,300.0,XLPE,LSZH,90C,FR,Yes,IEC 60502-1,size_sqmm;temperature_rating,True,FR 11kV 3C 300 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_3013,ITEM_3013,FR 1.1kV PVC Copper 1C 35sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,1.0,35.0,PVC,LSZH,70C,FR,No,IEC 60502-1,core_count;insulation_type;standards_required,False,FR 1.1kV 1C 35 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_3014,ITEM_3014,LSZH 500V PVC Copper 4C 16sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,4.0,16.0,PVC,PVC,70C,LSZH,No,IEC 60245,armouring;standards_required,False,LSZH 500V 4C 16 sqmm Cu PVC armoured cable as per IEC 60245
RFP_3015,ITEM_3015,LSZH 6.6kV XLPE Copper 3C 185sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,3.0,185.0,XLPE,LSZH,90C,LSZH,No,IS 7098-1,core_count;size_sqmm,False,LSZH 6.6kV 3C 185 sqmm Cu XLPE armoured cable as per IS 7098-1
RFP_3016,ITEM_3016,LSZH 300V PVC Copper 1C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,1.0,1.5,PVC,PVC,70C,LSZH,Yes,IEC 60502-1,fire_resistance;voltage_rating,False,LSZH 300V 1C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_3017,ITEM_3017,440V XLPE Copper 2C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,2.0,4.0,XLPE,HDPE,90C,Non-FR,No,IS 1554,fire_resistance,True,440V 2C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3018,ITEM_3018,FRLS 600V XLPE Copper 4C 500sqmm Armoured Power Cable,Power Cable,600V,Copper,4.0,500.0,XLPE,PVC,90C,FRLS,Yes,IS 694,standards_required,False,FRLS 600V 4C 500 sqmm Cu XLPE armoured cable as per IS 694
RFP_3019,ITEM_3019,FR 500V XLPE Copper 4C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,4.0,4.0,XLPE,HDPE,90C,FR,Yes,IS 1554,armouring;core_count;fire_resistance;insulation_type,True,FR 500V 4C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3020,ITEM_3020,Fire Survival 440V XLPE Copper 1C 35sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,1.0,35.0,XLPE,LSZH,90C,Fire Survival,No,BS 6387,sheath_type,False,Fire Survival 440V 1C 35 sqmm Cu XLPE armoured cable as per BS 6387
RFP_3021,ITEM_3021,500V PVC Copper 24C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,24.0,0.75,PVC,LSZH,70C,Non-FR,No,BS 5308-1,sheath_type,False,500V 24C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3022,ITEM_3022,FRLS 500V PVC Copper 8C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,8.0,1.0,PVC,HDPE,70C,FRLS,No,IS 1554,fire_resistance;insulation_type;temperature_rating,False,FRLS 500V 8C 1 sqmm Cu PVC armoured cable as per IS 1554
RFP_3023,ITEM_3023,Fire Survival 1.1kV XLPE Copper 4C 50sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,4.0,50.0,XLPE,LSZH,90C,Fire Survival,Yes,IS 17048,core_count;sheath_type,True,Fire Survival 1.1kV 4C 50 sqmm Cu XLPE armoured cable as per IS 17048
RFP_3024,ITEM_3024,66kV XLPE Aluminium 1C 300sqmm Armoured Power Cable,Power Cable,66kV,Aluminium,1.0,300.0,XLPE,LSZH,90C,Non-FR,Yes,IS 7098-3,voltage_rating,False,66kV 1C 300 sqmm Al XLPE armoured cable as per IS 7098-3
RFP_3025,ITEM_3025,440V PVC Copper 3.5C 70sqmm Armoured Power Cable,Power Cable,440V,Copper,3.5,70.0,PVC,LSZH,70C,Non-FR,Yes,IS 694,armouring;fire_resistance;standards_required;voltage_rating,False,440V 3.5C 70 sqmm Cu PVC armoured cable as per IS 694
RFP_3026,ITEM_3026,LSZH 1.1kV PVC Copper 20C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,20.0,2.5,PVC,LSZH,70C,LSZH,Yes,IEC 60502-1,core_count;fire_resistance;insulation_type;size_sqmm,True,LSZH 1.1kV 20C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_3027,ITEM_3027,1.1kV XLPE Copper 5C 25sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,5.0,25.0,XLPE,PVC,90C,Non-FR,No,IS 9968,armouring;conductor_material,False,1.1kV 5C 25 sqmm Cu XLPE armoured cable as per IS 9968
RFP_3028,ITEM_3028,Fire Survival 440V XLPE Copper 2C 50sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,2.0,50.0,XLPE,LSZH,90C,Fire Survival,Yes,IEC 60331,sheath_type;voltage_rating,False,Fire Survival 440V 2C 50 sqmm Cu XLPE armoured cable as per IEC 60331
RFP_3029,ITEM_3029,FRLS 110kV XLPE Aluminium 1C 240sqmm Armoured Power Cable,Power Cable,110kV,Aluminium,1.0,240.0,XLPE,HDPE,90C,FRLS,Yes,IEC 60840,insulation_type;sheath_type,False,FRLS 110kV 1C 240 sqmm Al XLPE armoured cable as per IEC 60840
RFP_3030,ITEM_3030,ZH 3.3kV XLPE Copper 3C 95sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,3.0,95.0,XLPE,LSZH,90C,ZH,No,IEC 60502-1,core_count,True,ZH 3.3kV 3C 95 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3031,ITEM_3031,LSZH 33kV XLPE Aluminium 3C 240sqmm Armoured Power Cable,Power Cable,33kV,Aluminium,3.0,240.0,XLPE,PVC,90C,LSZH,Yes,IEC 60502-2,conductor_material;core_count;insulation_type,True,LSZH 33kV 3C 240 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_3032,ITEM_3032,LSZH 300V PVC Copper 16C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,16.0,2.5,PVC,HDPE,70C,LSZH,Yes,IEC 60502-1,armouring;voltage_rating,True,LSZH 300V 16C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_3033,ITEM_3033,500V PVC Copper 16C 6sqmm Armoured Control Cable,Control Cable,500V,Copper,16.0,6.0,PVC,HDPE,70C,Non-FR,Yes,IS 1554,size_sqmm,False,500V 16C 6 sqmm Cu PVC armoured cable as per IS 1554
RFP_3034,ITEM_3034,LSZH 1.1kV XLPE Copper 2C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,2.0,1.5,XLPE,HDPE,90C,LSZH,Yes,IEC 60502-1,armouring,False,LSZH 1.1kV 2C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3035,ITEM_3035,1.1kV XLPE Aluminium 3.5C 400sqmm Armoured Power Cable,Power Cable,1.1kV,Aluminium,3.5,400.0,XLPE,HDPE,90C,Non-FR,Yes,IS 1554,armouring;fire_resistance;temperature_rating;voltage_rating,False,1.1kV 3.5C 400 sqmm Al XLPE armoured cable as per IS 1554
RFP_3036,ITEM_3036,ZH 132kV XLPE Copper 1C 185sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,185.0,XLPE,LSZH,90C,ZH,Yes,IEC 60840,fire_resistance;insulation_type;voltage_rating,False,ZH 132kV 1C 185 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_3037,ITEM_3037,FRLS 1.1kV PVC Copper 5C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,5.0,1.0,PVC,LSZH,70C,FRLS,No,BS 5308,armouring;fire_resistance;standards_required;voltage_rating,False,FRLS 1.1kV 5C 1 sqmm Cu PVC armoured cable as per BS 5308
RFP_3038,ITEM_3038,LSZH 440V XLPE Copper 2C 16sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,16.0,XLPE,LSZH,90C,LSZH,No,IEC 60245,conductor_material;core_count;fire_resistance,False,LSZH 440V 2C 16 sqmm Cu XLPE armoured cable as per IEC 60245
RFP_3039,ITEM_3039,400kV XLPE Aluminium 1C 630sqmm Armoured Power Cable,Power Cable,400kV,Aluminium,1.0,630.0,XLPE,LSZH,90C,Non-FR,Yes,IEC 62067,fire_resistance;sheath_type,True,400kV 1C 630 sqmm Al XLPE armoured cable as per IEC 62067
RFP_3040,ITEM_3040,LSZH 440V XLPE Copper 12C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,12.0,6.0,XLPE,PVC,90C,LSZH,Yes,IS 694,conductor_material;standards_required;temperature_rating;voltage_rating,False,LSZH 440V 12C 6 sqmm Cu XLPE armoured cable as per IS 694
RFP_3041,ITEM_3041,1.1kV PVC Copper 19C 2.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,19.0,2.5,PVC,PVC,70C,Non-FR,No,IS 1554,armouring;sheath_type,True,1.1kV 19C 2.5 sqmm Cu PVC armoured cable as per IS 1554
RFP_3042,ITEM_3042,LSZH 11kV EPR Aluminium 3C 50sqmm Armoured Power Cable,Power Cable,11kV,Aluminium,3.0,50.0,EPR,LSZH,90C,LSZH,Yes,IEC 60502-1,standards_required,False,LSZH 11kV 3C 50 sqmm Al EPR armoured cable as per IEC 60502-1
RFP_3043,ITEM_3043,132kV XLPE Copper 1C 500sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,500.0,XLPE,HDPE,90C,Non-FR,No,IEC 60840,fire_resistance;sheath_type,False,132kV 1C 500 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_3044,ITEM_3044,Fire Survival 1.1kV Mineral (MI) Copper 3C 10sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,3.0,10.0,Mineral (MI),LSZH,105C,Fire Survival,No,IS 17048,armouring;core_count,False,Fire Survival 1.1kV 3C 10 sqmm Cu Mineral (MI) armoured cable as per IS 17048
RFP_3045,ITEM_3045,3.3kV EPR Aluminium 3C 185sqmm Armoured Power Cable,Power Cable,3.3kV,Aluminium,3.0,185.0,EPR,PVC,90C,Non-FR,Yes,IS 7098-1,fire_resistance;sheath_type;size_sqmm,False,3.3kV 3C 185 sqmm Al EPR armoured cable as per IS 7098-1
RFP_3046,ITEM_3046,FRLS 33kV XLPE Copper 1C 150sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,150.0,XLPE,HDPE,90C,FRLS,No,IS 7098-2,armouring,False,FRLS 33kV 1C 150 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_3047,ITEM_3047,1.1kV PVC Copper 8C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,8.0,1.5,PVC,HDPE,70C,Non-FR,No,BS 5308-1,core_count;fire_resistance,True,1.1kV 8C 1.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3048,ITEM_3048,LSZH 33kV XLPE Aluminium 3C 400sqmm Armoured Power Cable,Power Cable,33kV,Aluminium,3.0,400.0,XLPE,LSZH,90C,LSZH,Yes,IEC 60502-2,standards_required,True,LSZH 33kV 3C 400 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_3049,ITEM_3049,FRLS 1.1kV XLPE Copper 3C 35sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,3.0,35.0,XLPE,PVC,90C,FRLS,No,IS 9968,armouring;size_sqmm,False,FRLS 1.1kV 3C 35 sqmm Cu XLPE armoured cable as per IS 9968
RFP_3050,ITEM_3050,FRLS 220kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,220kV,Aluminium,1.0,400.0,XLPE,LSZH,90C,FRLS,Yes,IEC 62067,insulation_type;sheath_type;standards_required,True,FRLS 220kV 1C 400 sqmm Al XLPE armoured cable as per IEC 62067
RFP_3051,ITEM_3051,FR 1.1kV XLPE Copper 5C 25sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,5.0,25.0,XLPE,PVC,90C,FR,No,IEC 60502-1,core_count;standards_required;voltage_rating,False,FR 1.1kV 5C 25 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3052,ITEM_3052,1.1kV PVC Copper 4C 6sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,4.0,6.0,PVC,PVC,70C,Non-FR,No,IS 1554,insulation_type;standards_required;voltage_rating,False,1.1kV 4C 6 sqmm Cu PVC armoured cable as per IS 1554
RFP_3053,ITEM_3053,440V XLPE Copper 3C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,3.0,4.0,XLPE,HDPE,90C,Non-FR,No,IS 694,conductor_material;core_count,True,440V 3C 4 sqmm Cu XLPE armoured cable as per IS 694
RFP_3054,ITEM_3054,LSZH 500V XLPE Copper 20C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,20.0,0.75,XLPE,LSZH,90C,LSZH,No,BS 5308-1,core_count;fire_resistance;insulation_type,False,LSZH 500V 20C 0.75 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_3055,ITEM_3055,ZH 110kV XLPE Copper 1C 300sqmm Armoured Power Cable,Power Cable,110kV,Copper,1.0,300.0,XLPE,LSZH,90C,ZH,Yes,IEC 60840,armouring;insulation_type,False,ZH 110kV 1C 300 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_3056,ITEM_3056,FR 440V PVC Copper 3C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,3.0,1.5,PVC,PVC,70C,FR,No,IS 694,armouring,False,FR 440V 3C 1.5 sqmm Cu PVC armoured cable as per IS 694
RFP_3057,ITEM_3057,FRLS 1.1kV XLPE Copper 30C 4sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,30.0,4.0,XLPE,PVC,90C,FRLS,Yes,IS 1554,insulation_type;temperature_rating,False,FRLS 1.1kV 30C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_3058,ITEM_3058,LSZH 400kV XLPE Aluminium 1C 240sqmm Armoured Power Cable,Power Cable,400kV,Aluminium,1.0,240.0,XLPE,HDPE,90C,LSZH,Yes,IEC 62067,core_count;standards_required;voltage_rating,True,LSZH 400kV 1C 240 sqmm Al XLPE armoured cable as per IEC 62067
RFP_3059,ITEM_3059,LSZH 132kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,132kV,Aluminium,1.0,400.0,XLPE,HDPE,90C,LSZH,No,IEC 60840,armouring;insulation_type,False,LSZH 132kV 1C 400 sqmm Al XLPE armoured cable as per IEC 60840
RFP_3060,ITEM_3060,500V PVC Copper 5C 0.75sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,0.75,PVC,LSZH,70C,Non-FR,No,IEC 60245,sheath_type;size_sqmm;standards_required;voltage_rating,True,500V 5C 0.75 sqmm Cu PVC armoured cable as per IEC 60245
RFP_3061,ITEM_3061,300V PVC Copper 1C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,1.0,0.5,PVC,HDPE,70C,Non-FR,No,BS 5308-1,voltage_rating,True,300V 1C 0.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3062,ITEM_3062,FRLS 440V XLPE Copper 1C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,1.0,35.0,XLPE,LSZH,90C,FRLS,No,IS 9968,core_count;sheath_type;standards_required,False,FRLS 440V 1C 35 sqmm Cu XLPE armoured cable as per IS 9968
RFP_3063,ITEM_3063,1.1kV XLPE Copper 3C 1.5sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,3.0,1.5,XLPE,PVC,90C,Non-FR,No,IEC 60502-1,temperature_rating,False,1.1kV 3C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3064,ITEM_3064,FRLS 300V PVC Copper 6C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,6.0,1.5,PVC,LSZH,70C,FRLS,No,BS 5308-1,insulation_type;size_sqmm;voltage_rating,True,FRLS 300V 6C 1.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_3065,ITEM_3065,FRLS 1.1kV XLPE Copper 3C 4sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,3.0,4.0,XLPE,LSZH,90C,FRLS,No,IEC 60502-1,conductor_material,False,FRLS 1.1kV 3C 4 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_3066,ITEM_3066,Fire Survival 440V Mineral (MI) Copper 2C 1.5sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,2.0,1.5,Mineral (MI),LSZH,105C,Fire Survival,Yes,BS 6387,armouring;temperature_rating;voltage_rating,False,Fire Survival 440V 2C 1.5 sqmm Cu Mineral (MI) armoured cable as per BS 6387
RFP_3067,ITEM_3067,FRLS 33kV XLPE Copper 1C 120sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,120.0,XLPE,HDPE,90C,FRLS,No,IS 7098-2,armouring;sheath_type;size_sqmm;standards_required,False,FRLS 33kV 1C 120 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_3068,ITEM_3068,FR 440V PVC Copper 2C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,35.0,PVC,PVC,70C,FR,No,IS 9968,armouring;standards_required,True,FR 440V 2C 35 sqmm Cu PVC armoured cable as per IS 9968
RFP_3069,ITEM_3069,LSZH 440V PVC Copper 14C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,14.0,6.0,PVC,PVC,70C,LSZH,No,IS 1554,fire_resistance,False,LSZH 440V 14C 6 sqmm Cu PVC armoured cable as per IS 1554
